standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
gics,gics_l3,"Oil, Gas & Consumable Fuels",THT,22.0,29.0,39.0,69.0,30.0,35.0,30.0,56.0,19.0,52.0,26.0,32.0
gics,gics_l3,"Oil, Gas & Consumable Fuels",TVD,25.0,27.0,37.0,23.0,28.0,16.0,30.0,25.0,23.0,24.0,25.0,17.0
gics,gics_l3,Paper & Forest Products,DHC,23.0,50.0,58.0,53.0,42.0,50.0,50.0,75.0,50.0,89.0,59.0,74.0
gics,gics_l3,Paper & Forest Products,GTA,53.0,54.0,53.0,54.0,65.0,70.0,59.0,36.0,43.0,43.0,75.0,50.0
gics,gics_l3,Paper & Forest Products,HAP,54.0,49.0,56.0,65.0,62.0,64.0,46.0,37.0,34.0,77.0,44.0,86.0
gics,gics_l3,Paper & Forest Products,HHP,,,28.0,37.0,45.0,41.0,14.0,13.0,16.0,20.0,13.0,36.0
gics,gics_l3,Paper & Forest Products,TLD,52.0,19.0,17.0,43.0,9.0,9.0,0.0,14.0,15.0,0.0,32.0,25.0
gics,gics_l3,Paper & Forest Products,VID,52.0,23.0,57.0,59.0,39.0,37.0,61.0,46.0,32.0,69.0,21.0,69.0
gics,gics_l3,Paper & Forest Products,VIF,75.0,75.0,75.0,100.0,97.0,100.0,100.0,99.0,75.0,97.0,100.0,91.0
gics,gics_l3,Pharmaceuticals,DBD,49.0,51.0,43.0,56.0,48.0,51.0,51.0,21.0,50.0,42.0,51.0,38.0
gics,gics_l3,Pharmaceuticals,DBT,47.0,55.0,40.0,55.0,50.0,54.0,51.0,49.0,20.0,24.0,19.0,29.0
gics,gics_l3,Pharmaceuticals,DCL,30.0,27.0,10.0,27.0,28.0,14.0,10.0,66.0,53.0,41.0,32.0,33.0
gics,gics_l3,Pharmaceuticals,DHG,59.0,55.0,47.0,70.0,56.0,58.0,58.0,80.0,78.0,69.0,65.0,75.0
gics,gics_l3,Pharmaceuticals,DHT,67.0,64.0,63.0,64.0,71.0,67.0,66.0,67.0,85.0,67.0,61.0,71.0
gics,gics_l3,Pharmaceuticals,DMC,73.0,74.0,68.0,77.0,63.0,70.0,72.0,88.0,80.0,74.0,67.0,97.0
gics,gics_l3,Pharmaceuticals,DP3,73.0,87.0,86.0,57.0,86.0,83.0,81.0,75.0,95.0,84.0,64.0,100.0
gics,gics_l3,Pharmaceuticals,IMP,56.0,62.0,62.0,69.0,65.0,54.0,56.0,60.0,63.0,58.0,52.0,59.0
gics,gics_l3,Pharmaceuticals,LDP,38.0,43.0,30.0,25.0,34.0,17.0,19.0,61.0,16.0,0.0,13.0,20.0
gics,gics_l3,Pharmaceuticals,MED,,,,,,,,,54.0,42.0,37.0,51.0
gics,gics_l3,Pharmaceuticals,MKV,22.0,31.0,18.0,22.0,19.0,0.0,8.0,20.0,50.0,54.0,40.0,
gics,gics_l3,Pharmaceuticals,OPC,52.0,50.0,37.0,54.0,49.0,51.0,52.0,13.0,54.0,51.0,41.0,45.0
gics,gics_l3,Pharmaceuticals,PMC,84.0,91.0,89.0,100.0,94.0,86.0,79.0,100.0,99.0,91.0,87.0,100.0
gics,gics_l3,Pharmaceuticals,PME,69.0,74.0,73.0,87.0,82.0,61.0,62.0,71.0,70.0,56.0,55.0,65.0
gics,gics_l3,Pharmaceuticals,PPP,44.0,26.0,23.0,42.0,37.0,55.0,56.0,19.0,17.0,48.0,32.0,42.0
gics,gics_l3,Pharmaceuticals,SPM,57.0,64.0,55.0,63.0,54.0,56.0,54.0,57.0,59.0,57.0,50.0,55.0
gics,gics_l3,Pharmaceuticals,TRA,48.0,55.0,56.0,69.0,58.0,62.0,51.0,66.0,61.0,65.0,59.0,73.0
gics,gics_l3,Pharmaceuticals,VDP,50.0,49.0,39.0,51.0,44.0,25.0,31.0,13.0,51.0,46.0,28.0,40.0
gics,gics_l3,Professional Services,CMS,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
gics,gics_l3,Professional Services,VCM,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,75.0
gics,gics_l3,Professional Services,VNC,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,50.0
gics,gics_l3,Real Estate Management & Development,AAV,52.0,62.0,58.0,83.0,75.0,66.0,65.0,47.0,49.0,59.0,48.0,52.0
gics,gics_l3,Real Estate Management & Development,AGG,,,,,,85.0,45.0,77.0,25.0,54.0,13.0,45.0
gics,gics_l3,Real Estate Management & Development,API,44.0,61.0,43.0,22.0,15.0,7.0,0.0,16.0,26.0,29.0,24.0,9.0
gics,gics_l3,Real Estate Management & Development,ASM,62.0,62.0,42.0,42.0,62.0,44.0,46.0,40.0,46.0,57.0,41.0,39.0
gics,gics_l3,Real Estate Management & Development,BAX,,,,,,,,,,,100.0,86.0
gics,gics_l3,Real Estate Management & Development,BCM,19.0,31.0,20.0,39.0,32.0,32.0,27.0,25.0,31.0,44.0,38.0,28.0
gics,gics_l3,Real Estate Management & Development,BSC,98.0,90.0,87.0,100.0,100.0,98.0,93.0,100.0,100.0,86.0,78.0,
gics,gics_l3,Real Estate Management & Development,C21,93.0,84.0,77.0,96.0,98.0,89.0,88.0,100.0,47.0,53.0,49.0,77.0
gics,gics_l3,Real Estate Management & Development,CCL,52.0,62.0,43.0,37.0,47.0,42.0,55.0,41.0,59.0,60.0,51.0,52.0
gics,gics_l3,Real Estate Management & Development,CEO,32.0,38.0,31.0,31.0,39.0,57.0,29.0,45.0,29.0,11.0,26.0,31.0
gics,gics_l3,Real Estate Management & Development,CIG,15.0,52.0,16.0,2.0,0.0,10.0,36.0,27.0,25.0,22.0,6.0,0.0
gics,gics_l3,Real Estate Management & Development,CLG,22.0,50.0,32.0,28.0,31.0,31.0,17.0,45.0,,,,
gics,gics_l3,Real Estate Management & Development,CRE,,84.0,70.0,76.0,54.0,70.0,76.0,79.0,60.0,84.0,63.0,64.0
gics,gics_l3,Real Estate Management & Development,D11,12.0,24.0,24.0,51.0,33.0,92.0,39.0,76.0,28.0,47.0,18.0,70.0
gics,gics_l3,Real Estate Management & Development,D2D,87.0,74.0,69.0,85.0,94.0,77.0,95.0,100.0,100.0,91.0,71.0,97.0
gics,gics_l3,Real Estate Management & Development,DLR,13.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,33.0,54.0,44.0,31.0
gics,gics_l3,Real Estate Management & Development,DRH,51.0,20.0,45.0,47.0,44.0,44.0,39.0,45.0,43.0,53.0,53.0,38.0
gics,gics_l3,Real Estate Management & Development,DTA,34.0,37.0,20.0,39.0,23.0,37.0,48.0,41.0,16.0,43.0,28.0,42.0
gics,gics_l3,Real Estate Management & Development,DXG,67.0,52.0,49.0,57.0,64.0,44.0,64.0,32.0,31.0,32.0,44.0,22.0
gics,gics_l3,Real Estate Management & Development,FDC,55.0,55.0,39.0,56.0,41.0,76.0,64.0,45.0,44.0,57.0,50.0,49.0
gics,gics_l3,Real Estate Management & Development,FIR,76.0,75.0,62.0,41.0,86.0,76.0,77.0,48.0,46.0,61.0,52.0,44.0
gics,gics_l3,Real Estate Management & Development,FLC,44.0,49.0,35.0,38.0,40.0,36.0,41.0,40.0,35.0,23.0,49.0,71.0
gics,gics_l3,Real Estate Management & Development,HAR,62.0,55.0,,,,,,,,,,
gics,gics_l3,Real Estate Management & Development,HDC,56.0,50.0,26.0,35.0,29.0,31.0,25.0,30.0,40.0,45.0,35.0,42.0
gics,gics_l3,Real Estate Management & Development,HLD,50.0,60.0,39.0,67.0,45.0,38.0,70.0,84.0,89.0,59.0,68.0,100.0
gics,gics_l3,Real Estate Management & Development,HPX,39.0,22.0,23.0,44.0,17.0,38.0,36.0,53.0,29.0,32.0,32.0,38.0
gics,gics_l3,Real Estate Management & Development,HQC,46.0,56.0,41.0,36.0,46.0,45.0,46.0,41.0,40.0,55.0,45.0,40.0
gics,gics_l3,Real Estate Management & Development,HTN,23.0,65.0,34.0,48.0,44.0,61.0,49.0,55.0,62.0,50.0,67.0,48.0
gics,gics_l3,Real Estate Management & Development,HTT,60.0,31.0,31.0,25.0,41.0,25.0,23.0,20.0,,,,
gics,gics_l3,Real Estate Management & Development,IDV,98.0,76.0,92.0,98.0,100.0,95.0,87.0,100.0,98.0,88.0,83.0,75.0
gics,gics_l3,Real Estate Management & Development,ITC,22.0,34.0,41.0,27.0,28.0,30.0,25.0,37.0,20.0,47.0,32.0,35.0
gics,gics_l3,Real Estate Management & Development,KAC,,,,,76.0,,,,,,,
gics,gics_l3,Real Estate Management & Development,KBC,56.0,50.0,47.0,46.0,45.0,58.0,42.0,76.0,36.0,45.0,36.0,33.0
gics,gics_l3,Real Estate Management & Development,KDH,73.0,68.0,66.0,86.0,87.0,76.0,76.0,88.0,80.0,72.0,71.0,83.0
gics,gics_l3,Real Estate Management & Development,KHA,,97.0,100.0,,100.0,86.0,100.0,76.0,,100.0,100.0,
gics,gics_l3,Real Estate Management & Development,KOS,49.0,57.0,51.0,67.0,54.0,49.0,48.0,47.0,43.0,63.0,55.0,46.0
gics,gics_l3,Real Estate Management & Development,LDG,45.0,56.0,74.0,80.0,73.0,54.0,70.0,67.0,39.0,51.0,50.0,41.0
gics,gics_l3,Real Estate Management & Development,LEC,54.0,42.0,38.0,24.0,48.0,36.0,31.0,16.0,27.0,35.0,44.0,35.0
gics,gics_l3,Real Estate Management & Development,LHG,89.0,68.0,51.0,52.0,84.0,52.0,50.0,36.0,77.0,56.0,44.0,49.0
gics,gics_l3,Real Estate Management & Development,NBB,30.0,35.0,32.0,33.0,41.0,70.0,56.0,26.0,25.0,56.0,60.0,70.0
gics,gics_l3,Real Estate Management & Development,NLG,63.0,73.0,85.0,49.0,71.0,53.0,60.0,100.0,71.0,56.0,50.0,58.0
gics,gics_l3,Real Estate Management & Development,NRC,92.0,80.0,77.0,65.0,88.0,63.0,62.0,44.0,40.0,78.0,59.0,90.0
gics,gics_l3,Real Estate Management & Development,NTL,53.0,33.0,47.0,62.0,62.0,84.0,60.0,100.0,48.0,66.0,76.0,100.0
gics,gics_l3,Real Estate Management & Development,NVL,12.0,39.0,28.0,47.0,36.0,31.0,23.0,48.0,33.0,56.0,60.0,52.0
gics,gics_l3,Real Estate Management & Development,NVT,78.0,63.0,77.0,60.0,100.0,77.0,97.0,43.0,93.0,66.0,58.0,
gics,gics_l3,Real Estate Management & Development,PDR,82.0,68.0,62.0,86.0,96.0,72.0,72.0,88.0,68.0,61.0,68.0,59.0
gics,gics_l3,Real Estate Management & Development,PFL,39.0,46.0,33.0,35.0,38.0,36.0,23.0,0.0,14.0,23.0,18.0,12.0
gics,gics_l3,Real Estate Management & Development,PTL,73.0,51.0,43.0,34.0,39.0,39.0,47.0,45.0,28.0,55.0,51.0,28.0
gics,gics_l3,Real Estate Management & Development,PV2,100.0,75.0,76.0,96.0,94.0,90.0,82.0,84.0,38.0,61.0,,
gics,gics_l3,Real Estate Management & Development,PVL,48.0,62.0,23.0,72.0,27.0,26.0,21.0,0.0,11.0,56.0,15.0,42.0
gics,gics_l3,Real Estate Management & Development,PVR,,,,,,,26.0,,,21.0,,
gics,gics_l3,Real Estate Management & Development,QCG,21.0,39.0,22.0,21.0,26.0,29.0,30.0,2.0,27.0,45.0,24.0,18.0
gics,gics_l3,Real Estate Management & Development,RCL,53.0,52.0,42.0,40.0,43.0,41.0,39.0,43.0,36.0,55.0,39.0,
gics,gics_l3,Real Estate Management & Development,SCR,22.0,43.0,28.0,13.0,37.0,32.0,33.0,12.0,30.0,28.0,22.0,17.0
gics,gics_l3,Real Estate Management & Development,SGR,39.0,37.0,36.0,58.0,43.0,45.0,31.0,32.0,39.0,65.0,32.0,18.0
gics,gics_l3,Real Estate Management & Development,SJC,17.0,8.0,2.0,0.0,28.0,27.0,24.0,0.0,30.0,14.0,13.0,5.0
gics,gics_l3,Real Estate Management & Development,SJS,51.0,28.0,37.0,41.0,38.0,39.0,37.0,43.0,36.0,37.0,22.0,41.0
gics,gics_l3,Real Estate Management & Development,SZL,92.0,85.0,84.0,88.0,96.0,85.0,91.0,100.0,100.0,86.0,80.0,85.0
gics,gics_l3,Real Estate Management & Development,TDC,6.0,15.0,11.0,22.0,10.0,24.0,6.0,32.0,21.0,38.0,33.0,30.0
gics,gics_l3,Real Estate Management & Development,TDH,55.0,54.0,40.0,37.0,42.0,59.0,48.0,25.0,37.0,41.0,24.0,26.0
gics,gics_l3,Real Estate Management & Development,TEG,75.0,66.0,77.0,92.0,78.0,44.0,47.0,43.0,44.0,40.0,42.0,42.0
gics,gics_l3,Real Estate Management & Development,TIG,88.0,72.0,58.0,72.0,66.0,58.0,59.0,80.0,46.0,52.0,53.0,58.0
gics,gics_l3,Real Estate Management & Development,TIX,91.0,88.0,88.0,100.0,100.0,89.0,88.0,100.0,100.0,91.0,91.0,100.0
gics,gics_l3,Real Estate Management & Development,TN1,,,74.0,54.0,99.0,79.0,82.0,59.0,98.0,72.0,76.0,52.0
gics,gics_l3,Real Estate Management & Development,VHM,64.0,66.0,52.0,36.0,45.0,72.0,68.0,63.0,79.0,59.0,64.0,61.0
gics,gics_l3,Real Estate Management & Development,VIC,22.0,46.0,30.0,28.0,27.0,35.0,31.0,26.0,28.0,19.0,18.0,8.0
gics,gics_l3,Real Estate Management & Development,VPH,35.0,45.0,33.0,46.0,39.0,36.0,36.0,24.0,16.0,57.0,33.0,26.0
gics,gics_l3,Real Estate Management & Development,VPI,33.0,36.0,57.0,22.0,28.0,34.0,31.0,48.0,21.0,28.0,26.0,33.0
gics,gics_l3,Real Estate Management & Development,VRE,55.0,64.0,72.0,81.0,97.0,54.0,68.0,66.0,78.0,74.0,66.0,90.0
gics,gics_l3,Road & Rail,DL1,35.0,51.0,34.0,51.0,32.0,53.0,52.0,43.0,47.0,47.0,37.0,27.0
gics,gics_l3,Road & Rail,GTT,35.0,50.0,38.0,50.0,31.0,38.0,50.0,37.0,,,,
gics,gics_l3,Road & Rail,HCT,47.0,71.0,53.0,71.0,51.0,55.0,70.0,55.0,54.0,77.0,48.0,50.0
gics,gics_l3,Road & Rail,HHG,37.0,29.0,28.0,37.0,31.0,30.0,18.0,32.0,22.0,19.0,13.0,22.0
gics,gics_l3,Road & Rail,HMH,56.0,70.0,49.0,73.0,52.0,59.0,81.0,59.0,65.0,77.0,50.0,50.0
gics,gics_l3,Road & Rail,PRC,20.0,15.0,24.0,18.0,22.0,18.0,12.0,22.0,23.0,36.0,26.0,28.0
gics,gics_l3,Road & Rail,VNS,34.0,43.0,37.0,53.0,41.0,35.0,60.0,34.0,48.0,31.0,32.0,35.0
gics,gics_l3,Road & Rail,WCS,75.0,100.0,75.0,100.0,75.0,75.0,98.0,75.0,90.0,82.0,84.0,88.0
gics,gics_l3,Specialty Retail,CMV,36.0,30.0,46.0,24.0,50.0,31.0,35.0,41.0,30.0,40.0,45.0,34.0
gics,gics_l3,Specialty Retail,COM,85.0,86.0,84.0,86.0,75.0,80.0,85.0,73.0,79.0,81.0,87.0,84.0
gics,gics_l3,Specialty Retail,CTF,27.0,27.0,38.0,54.0,17.0,13.0,12.0,19.0,18.0,8.0,16.0,27.0
gics,gics_l3,Specialty Retail,FRT,52.0,48.0,64.0,57.0,53.0,44.0,53.0,41.0,40.0,32.0,41.0,41.0
gics,gics_l3,Specialty Retail,HAX,34.0,43.0,47.0,45.0,21.0,35.0,42.0,33.0,30.0,28.0,59.0,60.0
gics,gics_l3,Specialty Retail,HTL,35.0,23.0,22.0,29.0,59.0,38.0,56.0,28.0,28.0,34.0,68.0,59.0
gics,gics_l3,Specialty Retail,MWG,61.0,60.0,60.0,50.0,62.0,50.0,59.0,50.0,50.0,50.0,45.0,44.0
gics,gics_l3,Specialty Retail,SFC,65.0,61.0,71.0,68.0,83.0,71.0,68.0,81.0,72.0,70.0,70.0,71.0
gics,gics_l3,Specialty Retail,TAG,27.0,27.0,,,,,,,,,,
gics,gics_l3,"Textiles, Apparel & Luxury Goods",ADS,51.0,18.0,33.0,31.0,23.0,51.0,33.0,56.0,20.0,37.0,24.0,38.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",FTM,33.0,14.0,13.0,25.0,22.0,0.0,27.0,16.0,33.0,19.0,0.0,21.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",GIL,72.0,60.0,48.0,62.0,52.0,71.0,56.0,75.0,73.0,69.0,95.0,74.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",GMC,57.0,59.0,77.0,50.0,58.0,67.0,61.0,69.0,75.0,55.0,57.0,63.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",KMR,51.0,30.0,50.0,28.0,30.0,49.0,43.0,22.0,44.0,44.0,29.0,32.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",MPT,58.0,39.0,54.0,77.0,52.0,68.0,72.0,67.0,70.0,,55.0,53.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",MSH,53.0,63.0,65.0,52.0,51.0,91.0,82.0,66.0,64.0,58.0,59.0,56.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",PNJ,84.0,71.0,67.0,63.0,68.0,77.0,63.0,81.0,86.0,59.0,73.0,71.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",SBV,81.0,82.0,71.0,49.0,52.0,61.0,58.0,99.0,58.0,56.0,51.0,63.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",SFN,90.0,90.0,90.0,83.0,72.0,100.0,86.0,100.0,98.0,83.0,100.0,89.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",STK,53.0,39.0,35.0,36.0,40.0,62.0,56.0,62.0,71.0,49.0,36.0,62.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",TCM,55.0,39.0,46.0,35.0,35.0,56.0,48.0,54.0,47.0,59.0,63.0,49.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",TDT,43.0,31.0,69.0,33.0,38.0,56.0,66.0,40.0,42.0,46.0,53.0,35.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",TET,,,,,84.0,,,,,,,
gics,gics_l3,"Textiles, Apparel & Luxury Goods",TNG,13.0,10.0,31.0,36.0,34.0,27.0,54.0,49.0,43.0,37.0,48.0,24.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",TVT,60.0,51.0,49.0,29.0,39.0,52.0,34.0,20.0,54.0,48.0,47.0,49.0
gics,gics_l3,"Textiles, Apparel & Luxury Goods",X20,31.0,43.0,23.0,41.0,37.0,33.0,49.0,34.0,47.0,58.0,74.0,46.0
gics,gics_l3,Trading Companies & Distributors,ARM,91.0,88.0,53.0,55.0,59.0,58.0,33.0,49.0,46.0,25.0,40.0,42.0
gics,gics_l3,Trading Companies & Distributors,BTT,100.0,100.0,77.0,86.0,91.0,100.0,100.0,93.0,95.0,79.0,71.0,65.0
gics,gics_l3,Trading Companies & Distributors,CCI,100.0,100.0,82.0,98.0,89.0,100.0,100.0,100.0,100.0,98.0,96.0,80.0
gics,gics_l3,Trading Companies & Distributors,CLM,41.0,46.0,53.0,57.0,60.0,72.0,71.0,83.0,79.0,76.0,70.0,48.0
gics,gics_l3,Trading Companies & Distributors,DPS,,30.0,32.0,31.0,,,,,,,,
gics,gics_l3,Trading Companies & Distributors,FID,,100.0,64.0,,,,,73.0,75.0,37.0,,58.0
gics,gics_l3,Trading Companies & Distributors,GLT,100.0,90.0,71.0,77.0,77.0,73.0,77.0,97.0,90.0,84.0,90.0,71.0
gics,gics_l3,Trading Companies & Distributors,HPM,29.0,30.0,91.0,57.0,57.0,51.0,34.0,41.0,,,,
gics,gics_l3,Trading Companies & Distributors,KDM,73.0,100.0,,97.0,54.0,70.0,69.0,61.0,61.0,,,39.0
gics,gics_l3,Trading Companies & Distributors,KMT,49.0,47.0,56.0,54.0,52.0,51.0,50.0,48.0,38.0,36.0,45.0,62.0
gics,gics_l3,Trading Companies & Distributors,PCN,28.0,88.0,48.0,39.0,20.0,,,,,,,
gics,gics_l3,Trading Companies & Distributors,PIT,15.0,12.0,0.0,0.0,33.0,23.0,58.0,45.0,46.0,30.0,39.0,35.0
gics,gics_l3,Trading Companies & Distributors,PIV,64.0,,,,,,,,,,,
gics,gics_l3,Trading Companies & Distributors,PSW,99.0,100.0,60.0,73.0,71.0,96.0,69.0,92.0,83.0,77.0,52.0,88.0
gics,gics_l3,Trading Companies & Distributors,PVO,46.0,35.0,,,,,,,,,,
gics,gics_l3,Trading Companies & Distributors,SMA,36.0,25.0,68.0,13.0,11.0,55.0,56.0,49.0,15.0,5.0,63.0,32.0
gics,gics_l3,Trading Companies & Distributors,TMB,62.0,90.0,56.0,65.0,63.0,71.0,83.0,86.0,91.0,75.0,57.0,53.0
gics,gics_l3,Trading Companies & Distributors,TMC,64.0,100.0,66.0,77.0,61.0,97.0,82.0,72.0,82.0,41.0,76.0,63.0
gics,gics_l3,Trading Companies & Distributors,TNA,64.0,33.0,27.0,21.0,39.0,12.0,57.0,22.0,32.0,29.0,20.0,35.0
gics,gics_l3,Trading Companies & Distributors,TSC,58.0,37.0,49.0,41.0,46.0,63.0,62.0,53.0,59.0,47.0,62.0,
gics,gics_l3,Trading Companies & Distributors,TTH,66.0,99.0,78.0,76.0,68.0,71.0,71.0,52.0,35.0,31.0,42.0,39.0
gics,gics_l3,Trading Companies & Distributors,TXM,92.0,96.0,70.0,73.0,64.0,97.0,100.0,100.0,81.0,79.0,86.0,84.0
gics,gics_l3,Trading Companies & Distributors,VPG,54.0,47.0,30.0,32.0,51.0,32.0,0.0,20.0,29.0,30.0,42.0,62.0
gics,gics_l3,Trading Companies & Distributors,VTJ,91.0,100.0,97.0,69.0,95.0,,,,,,,
gics,gics_l3,Trading Companies & Distributors,VTV,44.0,17.0,28.0,42.0,39.0,21.0,0.0,8.0,29.0,28.0,15.0,18.0
gics,gics_l3,Transportation Infrastructure,CIA,77.0,64.0,56.0,48.0,50.0,52.0,53.0,55.0,47.0,36.0,34.0,34.0
gics,gics_l3,Transportation Infrastructure,CII,0.0,8.0,18.0,14.0,10.0,15.0,25.0,22.0,34.0,28.0,21.0,20.0
gics,gics_l3,Transportation Infrastructure,CLL,,,,,,,,63.0,67.0,62.0,80.0,75.0
gics,gics_l3,Transportation Infrastructure,DVP,92.0,76.0,82.0,75.0,77.0,87.0,77.0,74.0,80.0,75.0,92.0,84.0
gics,gics_l3,Transportation Infrastructure,DXP,83.0,71.0,73.0,79.0,71.0,70.0,72.0,79.0,72.0,70.0,91.0,91.0
gics,gics_l3,Transportation Infrastructure,GMD,77.0,44.0,34.0,34.0,50.0,53.0,50.0,8.0,28.0,29.0,32.0,29.0
gics,gics_l3,Transportation Infrastructure,HAH,53.0,55.0,51.0,52.0,50.0,50.0,48.0,23.0,34.0,35.0,32.0,39.0
gics,gics_l3,Transportation Infrastructure,LGC,35.0,43.0,43.0,42.0,46.0,52.0,33.0,50.0,42.0,34.0,40.0,39.0
gics,gics_l3,Transportation Infrastructure,MAC,52.0,42.0,44.0,47.0,48.0,41.0,48.0,50.0,38.0,34.0,39.0,41.0
gics,gics_l3,Transportation Infrastructure,MAS,26.0,35.0,37.0,40.0,49.0,36.0,42.0,52.0,18.0,7.0,9.0,33.0
gics,gics_l3,Transportation Infrastructure,NAP,70.0,64.0,57.0,58.0,54.0,57.0,59.0,57.0,53.0,49.0,47.0,47.0
gics,gics_l3,Transportation Infrastructure,NCT,100.0,96.0,88.0,83.0,87.0,84.0,89.0,84.0,93.0,86.0,100.0,95.0
gics,gics_l3,Transportation Infrastructure,PDN,54.0,57.0,59.0,58.0,63.0,61.0,64.0,63.0,63.0,55.0,74.0,68.0
gics,gics_l3,Transportation Infrastructure,PHP,56.0,53.0,56.0,49.0,54.0,59.0,60.0,51.0,49.0,51.0,72.0,59.0
gics,gics_l3,Transportation Infrastructure,SGN,98.0,78.0,77.0,74.0,79.0,75.0,78.0,79.0,70.0,39.0,47.0,65.0
gics,gics_l3,Transportation Infrastructure,TCL,62.0,56.0,56.0,57.0,56.0,54.0,53.0,52.0,46.0,52.0,47.0,58.0
gics,gics_l3,Transportation Infrastructure,VGP,68.0,52.0,61.0,55.0,60.0,61.0,60.0,62.0,58.0,51.0,54.0,66.0
gics,gics_l3,Transportation Infrastructure,VMS,58.0,53.0,59.0,63.0,52.0,54.0,57.0,57.0,61.0,53.0,49.0,51.0
gics,gics_l3,Water Utilities,BTW,92.0,49.0,100.0,67.0,81.0,92.0,83.0,66.0,100.0,91.0,90.0,86.0
gics,gics_l3,Water Utilities,BWE,26.0,31.0,69.0,35.0,15.0,34.0,35.0,63.0,41.0,44.0,46.0,33.0
gics,gics_l3,Water Utilities,CLW,35.0,30.0,100.0,56.0,52.0,84.0,62.0,42.0,48.0,76.0,53.0,46.0
gics,gics_l3,Water Utilities,GDW,,,,47.0,73.0,75.0,58.0,58.0,46.0,83.0,75.0,82.0
gics,gics_l3,Water Utilities,LDW,,,,53.0,65.0,53.0,62.0,63.0,78.0,84.0,66.0,42.0
gics,gics_l3,Water Utilities,NBW,47.0,75.0,100.0,59.0,61.0,66.0,56.0,64.0,54.0,92.0,59.0,48.0
gics,gics_l3,Water Utilities,SII,75.0,42.0,25.0,40.0,50.0,27.0,23.0,1.0,16.0,25.0,16.0,0.0
gics,gics_l3,Water Utilities,TDM,75.0,75.0,100.0,75.0,63.0,92.0,87.0,96.0,77.0,100.0,84.0,41.0
gics,gics_l3,Water Utilities,TDW,42.0,30.0,0.0,37.0,24.0,34.0,41.0,57.0,54.0,49.0,51.0,86.0
gics,gics_l4,Agricultural Products,AGM,80.0,86.0,90.0,79.0,72.0,85.0,80.0,66.0,73.0,56.0,64.0,67.0
gics,gics_l4,Agricultural Products,GTN,82.0,95.0,92.0,48.0,77.0,90.0,84.0,81.0,100.0,80.0,84.0,98.0
gics,gics_l4,Agricultural Products,HAG,24.0,27.0,37.0,25.0,27.0,21.0,27.0,23.0,13.0,23.0,19.0,6.0
gics,gics_l4,Agricultural Products,HKB,45.0,44.0,35.0,75.0,42.0,38.0,39.0,72.0,48.0,44.0,44.0,57.0
gics,gics_l4,Agricultural Products,HNG,26.0,22.0,18.0,24.0,19.0,20.0,15.0,19.0,26.0,27.0,19.0,44.0
gics,gics_l4,Agricultural Products,HVA,79.0,70.0,,,,,,,,,,
gics,gics_l4,Agricultural Products,NSC,85.0,91.0,77.0,84.0,79.0,78.0,49.0,64.0,57.0,65.0,52.0,78.0
gics,gics_l4,Agricultural Products,PAN,75.0,56.0,47.0,72.0,73.0,48.0,58.0,46.0,45.0,44.0,45.0,48.0
gics,gics_l4,Agricultural Products,SJF,37.0,61.0,47.0,47.0,51.0,47.0,44.0,37.0,46.0,30.0,44.0,51.0
gics,gics_l4,Agricultural Products,SSC,80.0,94.0,97.0,92.0,83.0,86.0,64.0,68.0,75.0,72.0,66.0,77.0
gics,gics_l4,Agricultural Products,SVN,,76.0,,96.0,,,,78.0,67.0,,71.0,
gics,gics_l4,Agricultural Products,TAR,,,44.0,53.0,48.0,45.0,61.0,49.0,82.0,56.0,56.0,69.0
gics,gics_l4,Air Freight & Logistics,ASG,,50.0,,51.0,46.0,50.0,38.0,25.0,29.0,39.0,18.0,25.0
gics,gics_l4,Air Freight & Logistics,HTV,40.0,51.0,40.0,38.0,52.0,42.0,30.0,52.0,42.0,38.0,42.0,38.0
gics,gics_l4,Air Freight & Logistics,SCS,75.0,75.0,75.0,75.0,75.0,75.0,75.0,95.0,75.0,75.0,75.0,
gics,gics_l4,Air Freight & Logistics,SFI,51.0,52.0,47.0,50.0,51.0,54.0,40.0,63.0,55.0,68.0,60.0,100.0
