standard,level,industry,ticker,2018q1,2018q2,2018q3,2018q4,2019q1,2019q2,2019q3,2019q4,2020q1,2020q2,2020q3,2020q4
bics,bics_l1,Consumer Staples,SGC,100.0,61.0,88.0,71.0,81.0,70.0,53.0,90.0,99.0,82.0,74.0,75.0
bics,bics_l1,Consumer Staples,SJ1,52.0,36.0,30.0,26.0,51.0,42.0,32.0,30.0,51.0,46.0,41.0,35.0
bics,bics_l1,Consumer Staples,SKH,96.0,88.0,,98.0,100.0,83.0,68.0,72.0,100.0,79.0,100.0,95.0
bics,bics_l1,Consumer Staples,SKV,100.0,88.0,71.0,63.0,84.0,75.0,66.0,71.0,79.0,75.0,77.0,74.0
bics,bics_l1,Consumer Staples,SLS,67.0,32.0,50.0,51.0,39.0,52.0,36.0,41.0,65.0,71.0,61.0,68.0
bics,bics_l1,Consumer Staples,SMB,68.0,84.0,86.0,63.0,80.0,82.0,86.0,77.0,68.0,89.0,95.0,84.0
bics,bics_l1,Consumer Staples,SPD,66.0,52.0,73.0,62.0,62.0,56.0,39.0,42.0,56.0,62.0,56.0,57.0
bics,bics_l1,Consumer Staples,TAC,96.0,81.0,69.0,77.0,70.0,65.0,66.0,81.0,72.0,80.0,90.0,66.0
bics,bics_l1,Consumer Staples,TAR,,,46.0,45.0,50.0,50.0,40.0,50.0,63.0,69.0,61.0,69.0
bics,bics_l1,Consumer Staples,TFC,15.0,10.0,28.0,41.0,18.0,24.0,26.0,63.0,50.0,53.0,62.0,59.0
bics,bics_l1,Consumer Staples,TGG,82.0,90.0,74.0,89.0,75.0,68.0,64.0,62.0,60.0,57.0,62.0,59.0
bics,bics_l1,Consumer Staples,THP,,,,,,,,,,,,60.0
bics,bics_l1,Consumer Staples,TS4,53.0,33.0,54.0,38.0,35.0,45.0,19.0,9.0,15.0,32.0,31.0,25.0
bics,bics_l1,Consumer Staples,TSC,69.0,76.0,73.0,57.0,61.0,76.0,65.0,57.0,63.0,75.0,82.0,
bics,bics_l1,Consumer Staples,VCF,100.0,100.0,100.0,100.0,87.0,98.0,96.0,100.0,93.0,88.0,98.0,99.0
bics,bics_l1,Consumer Staples,VDL,91.0,99.0,70.0,100.0,81.0,71.0,65.0,90.0,65.0,81.0,80.0,90.0
bics,bics_l1,Consumer Staples,VHC,89.0,91.0,100.0,85.0,88.0,82.0,68.0,79.0,76.0,81.0,79.0,67.0
bics,bics_l1,Consumer Staples,VHE,,,69.0,54.0,55.0,62.0,34.0,46.0,56.0,58.0,58.0,48.0
bics,bics_l1,Consumer Staples,VHF,62.0,79.0,100.0,89.0,63.0,61.0,67.0,100.0,76.0,81.0,95.0,99.0
bics,bics_l1,Consumer Staples,VID,72.0,53.0,74.0,63.0,63.0,52.0,49.0,62.0,59.0,60.0,60.0,76.0
bics,bics_l1,Consumer Staples,VLC,100.0,,,,89.0,,,,,,,
bics,bics_l1,Consumer Staples,VNM,100.0,100.0,100.0,97.0,99.0,87.0,80.0,80.0,86.0,86.0,90.0,79.0
bics,bics_l1,Consumer Staples,VOC,86.0,82.0,79.0,75.0,75.0,68.0,66.0,85.0,91.0,83.0,96.0,91.0
bics,bics_l1,Consumer Staples,VSF,,,,,35.0,42.0,35.0,,,,,
bics,bics_l1,Consumer Staples,VSN,90.0,72.0,78.0,74.0,93.0,78.0,71.0,70.0,86.0,69.0,72.0,66.0
bics,bics_l1,Consumer Staples,VTL,54.0,78.0,8.0,21.0,58.0,27.0,15.0,31.0,50.0,27.0,55.0,13.0
bics,bics_l1,Consumer Staples,WSB,85.0,83.0,75.0,71.0,88.0,85.0,80.0,86.0,80.0,86.0,99.0,
bics,bics_l1,Energy,BM_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bics,bics_l1,Energy,BSA,40.0,35.0,70.0,49.0,40.0,43.0,61.0,57.0,38.0,25.0,47.0,75.0
bics,bics_l1,Energy,BSR,,,77.0,45.0,61.0,57.0,73.0,68.0,56.0,60.0,49.0,64.0
bics,bics_l1,Energy,CNG,100.0,100.0,100.0,100.0,93.0,80.0,,,,,,90.0
bics,bics_l1,Energy,COM,100.0,,,,,,,84.0,,,,
bics,bics_l1,Energy,GAS,100.0,100.0,100.0,100.0,100.0,83.0,100.0,99.0,84.0,100.0,100.0,100.0
bics,bics_l1,Energy,HTC,100.0,87.0,80.0,96.0,82.0,74.0,82.0,81.0,76.0,100.0,91.0,87.0
bics,bics_l1,Energy,MDG,,44.0,44.0,31.0,29.0,47.0,42.0,39.0,21.0,51.0,29.0,38.0
bics,bics_l1,Energy,NTH,,,,,88.0,67.0,50.0,67.0,66.0,83.0,33.0,88.0
bics,bics_l1,Energy,OIL,39.0,43.0,38.0,41.0,40.0,55.0,51.0,37.0,53.0,67.0,34.0,57.0
bics,bics_l1,Energy,PDV,46.0,63.0,31.0,43.0,51.0,46.0,46.0,29.0,40.0,54.0,80.0,38.0
bics,bics_l1,Energy,PGC,40.0,44.0,47.0,40.0,44.0,53.0,59.0,45.0,53.0,72.0,40.0,50.0
bics,bics_l1,Energy,PGS,42.0,40.0,50.0,47.0,39.0,56.0,56.0,35.0,35.0,38.0,36.0,46.0
bics,bics_l1,Energy,PHN,,,100.0,85.0,100.0,74.0,100.0,62.0,87.0,,100.0,
bics,bics_l1,Energy,PIT,34.0,40.0,35.0,33.0,28.0,45.0,60.0,38.0,51.0,36.0,32.0,41.0
bics,bics_l1,Energy,PJC,79.0,82.0,95.0,76.0,60.0,64.0,66.0,54.0,62.0,65.0,79.0,66.0
bics,bics_l1,Energy,PLX,47.0,67.0,52.0,76.0,62.0,60.0,72.0,49.0,50.0,74.0,42.0,57.0
bics,bics_l1,Energy,POV,42.0,47.0,76.0,82.0,47.0,54.0,62.0,43.0,54.0,48.0,29.0,61.0
bics,bics_l1,Energy,PPY,,,,,,,,75.0,,,82.0,80.0
bics,bics_l1,Energy,PSB,81.0,74.0,,,,,,,,,,
bics,bics_l1,Energy,PSC,42.0,36.0,41.0,43.0,49.0,51.0,55.0,40.0,55.0,55.0,38.0,46.0
bics,bics_l1,Energy,PSH,,,,,,,,,27.0,28.0,13.0,31.0
bics,bics_l1,Energy,PTX,,,39.0,47.0,,,,,,,,
bics,bics_l1,Energy,PVC,59.0,38.0,40.0,38.0,42.0,55.0,67.0,46.0,57.0,78.0,48.0,48.0
bics,bics_l1,Energy,PVD,30.0,41.0,83.0,90.0,47.0,64.0,63.0,54.0,57.0,66.0,39.0,48.0
bics,bics_l1,Energy,PVG,27.0,32.0,32.0,25.0,30.0,40.0,29.0,41.0,,41.0,34.0,53.0
bics,bics_l1,Energy,PVS,76.0,62.0,86.0,60.0,79.0,71.0,72.0,46.0,60.0,83.0,48.0,53.0
bics,bics_l1,Energy,PXS,8.0,10.0,32.0,11.0,6.0,33.0,3.0,26.0,11.0,30.0,30.0,31.0
bics,bics_l1,Energy,SBA,77.0,40.0,47.0,47.0,61.0,58.0,48.0,59.0,54.0,50.0,42.0,81.0
bics,bics_l1,Energy,SFC,77.0,79.0,90.0,,89.0,80.0,71.0,86.0,71.0,89.0,86.0,79.0
bics,bics_l1,Energy,SHE,,100.0,,,,,,,80.0,100.0,100.0,97.0
bics,bics_l1,Energy,TDG,88.0,47.0,92.0,39.0,45.0,51.0,47.0,34.0,55.0,36.0,48.0,64.0
bics,bics_l1,Energy,TLP,,,,,30.0,43.0,37.0,21.0,31.0,26.0,10.0,
bics,bics_l1,Energy,TMC,75.0,97.0,91.0,,51.0,76.0,83.0,67.0,69.0,70.0,92.0,82.0
bics,bics_l1,Energy,TSB,41.0,32.0,40.0,48.0,47.0,54.0,55.0,61.0,57.0,71.0,47.0,86.0
bics,bics_l1,Energy,VMG,45.0,36.0,44.0,12.0,25.0,37.0,,,,,,
bics,bics_l1,Energy,VST,29.0,31.0,31.0,28.0,29.0,46.0,39.0,30.0,48.0,41.0,30.0,41.0
bics,bics_l1,Energy,VXT,,,,,,,,,,46.0,,
bics,bics_l1,Financials,API,79.0,83.0,81.0,51.0,61.0,34.0,36.0,75.0,63.0,42.0,46.0,81.0
bics,bics_l1,Financials,BM_,0.0,0.0,25.0,0.0,0.0,6.0,8.0,4.0,4.0,0.0,0.0,25.0
bics,bics_l1,Financials,FIT,93.0,77.0,85.0,66.0,91.0,85.0,87.0,90.0,75.0,92.0,91.0,91.0
bics,bics_l1,Financials,HQC,49.0,48.0,56.0,51.0,80.0,58.0,70.0,49.0,54.0,46.0,49.0,75.0
bics,bics_l1,Financials,HVA,87.0,61.0,,,,,,,,,,
bics,bics_l1,Financials,IDJ,78.0,78.0,78.0,75.0,55.0,50.0,82.0,48.0,47.0,91.0,76.0,48.0
bics,bics_l1,Financials,KSH,64.0,,,,43.0,,,,,,,
bics,bics_l1,Financials,VXB,69.0,41.0,76.0,52.0,77.0,35.0,50.0,38.0,43.0,38.0,42.0,50.0
bics,bics_l1,Health Care,AGP,,,33.0,39.0,47.0,40.0,43.0,39.0,42.0,43.0,41.0,32.0
bics,bics_l1,Health Care,AMP,43.0,,,,,,,,,,,
bics,bics_l1,Health Care,AMV,78.0,100.0,100.0,100.0,88.0,93.0,100.0,100.0,85.0,85.0,86.0,74.0
bics,bics_l1,Health Care,BM_,0.0,0.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
bics,bics_l1,Health Care,CDP,48.0,49.0,45.0,49.0,58.0,63.0,65.0,47.0,,,46.0,45.0
bics,bics_l1,Health Care,DBD,69.0,89.0,63.0,79.0,59.0,75.0,63.0,48.0,48.0,77.0,88.0,76.0
bics,bics_l1,Health Care,DBT,49.0,49.0,41.0,48.0,57.0,53.0,47.0,46.0,46.0,44.0,40.0,41.0
bics,bics_l1,Health Care,DCL,47.0,40.0,34.0,45.0,52.0,55.0,51.0,83.0,78.0,75.0,75.0,72.0
bics,bics_l1,Health Care,DDN,,,,,,,,65.0,76.0,76.0,82.0,76.0
bics,bics_l1,Health Care,DHG,88.0,91.0,65.0,91.0,76.0,88.0,91.0,94.0,100.0,92.0,100.0,100.0
bics,bics_l1,Health Care,DHT,100.0,90.0,81.0,96.0,84.0,96.0,90.0,80.0,100.0,84.0,88.0,83.0
bics,bics_l1,Health Care,DMC,,,,100.0,84.0,,,,,,,
bics,bics_l1,Health Care,DNM,47.0,65.0,35.0,46.0,48.0,46.0,44.0,82.0,75.0,75.0,77.0,39.0
bics,bics_l1,Health Care,DP1,72.0,64.0,56.0,80.0,61.0,81.0,75.0,62.0,71.0,75.0,80.0,59.0
bics,bics_l1,Health Care,DP2,22.0,29.0,11.0,26.0,32.0,26.0,32.0,27.0,29.0,30.0,26.0,8.0
bics,bics_l1,Health Care,DP3,100.0,100.0,100.0,91.0,97.0,100.0,100.0,86.0,100.0,96.0,88.0,100.0
bics,bics_l1,Health Care,DTP,,,,,80.0,77.0,81.0,73.0,85.0,55.0,85.0,78.0
bics,bics_l1,Health Care,DVN,64.0,57.0,50.0,75.0,59.0,68.0,62.0,48.0,47.0,56.0,47.0,48.0
bics,bics_l1,Health Care,HJC,46.0,41.0,70.0,84.0,51.0,77.0,90.0,80.0,76.0,75.0,100.0,
bics,bics_l1,Health Care,IMP,77.0,,,,76.0,78.0,76.0,80.0,75.0,79.0,49.0,75.0
bics,bics_l1,Health Care,JVC,83.0,87.0,48.0,95.0,48.0,86.0,,,,81.0,90.0,76.0
bics,bics_l1,Health Care,LDP,73.0,46.0,42.0,41.0,47.0,41.0,47.0,79.0,45.0,33.0,41.0,42.0
bics,bics_l1,Health Care,MED,,,,,,,,,46.0,47.0,46.0,46.0
bics,bics_l1,Health Care,MKP,100.0,86.0,86.0,,81.0,99.0,93.0,89.0,100.0,85.0,98.0,94.0
bics,bics_l1,Health Care,MKV,38.0,41.0,42.0,41.0,43.0,38.0,48.0,48.0,51.0,63.0,80.0,
bics,bics_l1,Health Care,OPC,60.0,48.0,45.0,47.0,50.0,69.0,67.0,49.0,68.0,64.0,74.0,63.0
bics,bics_l1,Health Care,PBC,,,,,49.0,40.0,37.0,34.0,40.0,35.0,33.0,27.0
bics,bics_l1,Health Care,PME,,,,,,,83.0,86.0,82.0,76.0,79.0,81.0
bics,bics_l1,Health Care,PPP,63.0,44.0,36.0,48.0,55.0,77.0,78.0,63.0,54.0,52.0,49.0,60.0
bics,bics_l1,Health Care,SPM,88.0,85.0,74.0,83.0,70.0,74.0,78.0,75.0,76.0,76.0,80.0,76.0
bics,bics_l1,Health Care,TRA,81.0,70.0,76.0,97.0,75.0,89.0,73.0,91.0,78.0,95.0,90.0,100.0
bics,bics_l1,Health Care,UPH,,,33.0,51.0,37.0,49.0,46.0,,,37.0,41.0,41.0
bics,bics_l1,Health Care,VDP,82.0,78.0,59.0,78.0,70.0,49.0,56.0,58.0,49.0,70.0,47.0,62.0
bics,bics_l1,Health Care,VET,79.0,90.0,38.0,83.0,81.0,79.0,44.0,62.0,43.0,69.0,46.0,67.0
bics,bics_l1,Health Care,VMD,68.0,77.0,65.0,49.0,75.0,75.0,82.0,68.0,85.0,70.0,86.0,75.0
bics,bics_l1,Industrials,ACC,84.0,84.0,80.0,73.0,89.0,86.0,85.0,81.0,61.0,71.0,58.0,
bics,bics_l1,Industrials,ACV,86.0,95.0,89.0,86.0,94.0,88.0,93.0,96.0,99.0,64.0,63.0,75.0
bics,bics_l1,Industrials,AME,40.0,50.0,44.0,,40.0,33.0,48.0,57.0,58.0,56.0,52.0,47.0
bics,bics_l1,Industrials,AMS,51.0,48.0,52.0,45.0,51.0,42.0,45.0,62.0,51.0,59.0,54.0,
bics,bics_l1,Industrials,APC,100.0,,,,,90.0,66.0,93.0,88.0,96.0,86.0,76.0
bics,bics_l1,Industrials,ARM,81.0,90.0,57.0,74.0,58.0,51.0,73.0,80.0,65.0,53.0,56.0,40.0
bics,bics_l1,Industrials,ASG,,100.0,,98.0,98.0,100.0,100.0,84.0,86.0,85.0,79.0,82.0
bics,bics_l1,Industrials,AST,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,77.0,68.0,61.0
bics,bics_l1,Industrials,ATB,34.0,22.0,26.0,26.0,22.0,33.0,35.0,24.0,28.0,40.0,25.0,
bics,bics_l1,Industrials,ATS,48.0,63.0,48.0,48.0,55.0,,,,,,,
bics,bics_l1,Industrials,B82,26.0,29.0,,,,,,,,,,
bics,bics_l1,Industrials,BCE,36.0,50.0,36.0,62.0,39.0,39.0,52.0,62.0,38.0,42.0,44.0,56.0
bics,bics_l1,Industrials,BCG,38.0,29.0,23.0,24.0,28.0,31.0,29.0,22.0,18.0,28.0,48.0,42.0
bics,bics_l1,Industrials,BM_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bics,bics_l1,Industrials,BRC,83.0,81.0,72.0,67.0,75.0,75.0,68.0,56.0,78.0,70.0,68.0,54.0
bics,bics_l1,Industrials,BRR,68.0,75.0,64.0,62.0,52.0,50.0,64.0,91.0,64.0,76.0,69.0,84.0
bics,bics_l1,Industrials,BSG,57.0,59.0,34.0,44.0,52.0,52.0,54.0,43.0,38.0,40.0,58.0,72.0
bics,bics_l1,Industrials,BTH,,,,,,,77.0,,,,,
bics,bics_l1,Industrials,C47,41.0,41.0,47.0,40.0,34.0,34.0,36.0,35.0,44.0,50.0,41.0,36.0
bics,bics_l1,Industrials,C4G,,35.0,46.0,35.0,46.0,35.0,38.0,32.0,33.0,43.0,26.0,38.0
bics,bics_l1,Industrials,C92,27.0,45.0,34.0,32.0,28.0,16.0,19.0,41.0,31.0,52.0,42.0,45.0
bics,bics_l1,Industrials,CAG,79.0,92.0,83.0,84.0,78.0,95.0,,,,,,
bics,bics_l1,Industrials,CAV,77.0,73.0,84.0,81.0,78.0,79.0,83.0,67.0,68.0,79.0,65.0,72.0
bics,bics_l1,Industrials,CC1,45.0,36.0,45.0,43.0,45.0,33.0,38.0,49.0,35.0,49.0,36.0,41.0
bics,bics_l1,Industrials,CC4,,,,,,,,,,,22.0,
bics,bics_l1,Industrials,CCR,82.0,84.0,78.0,83.0,81.0,81.0,88.0,89.0,92.0,84.0,80.0,89.0
bics,bics_l1,Industrials,CCT,45.0,46.0,50.0,46.0,50.0,49.0,68.0,85.0,70.0,71.0,65.0,66.0
bics,bics_l1,Industrials,CEE,39.0,49.0,34.0,33.0,36.0,21.0,25.0,42.0,54.0,53.0,55.0,46.0
bics,bics_l1,Industrials,CIA,100.0,100.0,84.0,80.0,85.0,91.0,89.0,82.0,75.0,65.0,52.0,56.0
bics,bics_l1,Industrials,CIG,22.0,70.0,23.0,22.0,12.0,23.0,44.0,38.0,38.0,29.0,15.0,13.0
bics,bics_l1,Industrials,CII,36.0,37.0,33.0,32.0,25.0,38.0,45.0,36.0,43.0,40.0,29.0,29.0
bics,bics_l1,Industrials,CJC,46.0,29.0,30.0,52.0,30.0,38.0,19.0,62.0,63.0,67.0,42.0,49.0
bics,bics_l1,Industrials,CKV,59.0,55.0,53.0,63.0,75.0,53.0,84.0,69.0,86.0,78.0,,
bics,bics_l1,Industrials,CLL,,,,,,,,96.0,100.0,100.0,100.0,96.0
bics,bics_l1,Industrials,CMP,,,,,85.0,59.0,65.0,67.0,69.0,60.0,62.0,58.0
bics,bics_l1,Industrials,CMS,45.0,45.0,42.0,46.0,30.0,37.0,36.0,27.0,50.0,46.0,32.0,36.0
bics,bics_l1,Industrials,CPI,62.0,,,,45.0,,56.0,,,,,
bics,bics_l1,Industrials,CPW,,,,,,52.0,49.0,62.0,36.0,61.0,43.0,64.0
bics,bics_l1,Industrials,CSC,73.0,87.0,58.0,60.0,39.0,39.0,38.0,46.0,18.0,35.0,38.0,76.0
bics,bics_l1,Industrials,CSM,43.0,44.0,49.0,34.0,38.0,46.0,48.0,49.0,55.0,56.0,52.0,48.0
bics,bics_l1,Industrials,CT6,18.0,22.0,23.0,28.0,22.0,23.0,38.0,53.0,55.0,36.0,,
bics,bics_l1,Industrials,CTB,64.0,41.0,92.0,63.0,45.0,38.0,67.0,70.0,90.0,82.0,48.0,51.0
bics,bics_l1,Industrials,CTI,52.0,45.0,58.0,47.0,47.0,35.0,34.0,34.0,39.0,54.0,41.0,32.0
bics,bics_l1,Industrials,CTT,42.0,45.0,47.0,45.0,51.0,37.0,57.0,47.0,58.0,57.0,50.0,42.0
bics,bics_l1,Industrials,CX8,,39.0,60.0,65.0,46.0,47.0,55.0,,32.0,57.0,55.0,62.0
bics,bics_l1,Industrials,DAE,,,,,,,,,73.0,,100.0,89.0
bics,bics_l1,Industrials,DC4,61.0,44.0,46.0,72.0,65.0,43.0,54.0,58.0,61.0,61.0,50.0,58.0
bics,bics_l1,Industrials,DDG,,45.0,46.0,51.0,44.0,57.0,42.0,54.0,51.0,51.0,49.0,51.0
bics,bics_l1,Industrials,DDM,44.0,33.0,35.0,38.0,49.0,40.0,44.0,33.0,46.0,47.0,40.0,32.0
bics,bics_l1,Industrials,DIG,45.0,51.0,53.0,74.0,39.0,48.0,53.0,75.0,38.0,59.0,55.0,75.0
bics,bics_l1,Industrials,DIH,39.0,34.0,41.0,58.0,37.0,34.0,47.0,63.0,39.0,54.0,41.0,53.0
bics,bics_l1,Industrials,DL1,55.0,45.0,49.0,47.0,42.0,85.0,53.0,59.0,50.0,75.0,44.0,38.0
bics,bics_l1,Industrials,DLT,63.0,73.0,56.0,80.0,,,,,,,,
bics,bics_l1,Industrials,DNC,96.0,91.0,100.0,100.0,91.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
bics,bics_l1,Industrials,DNS,80.0,68.0,69.0,40.0,45.0,68.0,47.0,52.0,57.0,73.0,47.0,87.0
bics,bics_l1,Industrials,DPC,,,,,,93.0,99.0,70.0,71.0,87.0,92.0,64.0
bics,bics_l1,Industrials,DPG,40.0,42.0,44.0,46.0,42.0,33.0,17.0,74.0,57.0,51.0,41.0,71.0
bics,bics_l1,Industrials,DQC,82.0,74.0,68.0,58.0,53.0,57.0,61.0,49.0,61.0,58.0,46.0,65.0
bics,bics_l1,Industrials,DRC,57.0,66.0,60.0,61.0,63.0,76.0,76.0,71.0,67.0,85.0,81.0,91.0
bics,bics_l1,Industrials,DS3,,,,85.0,,81.0,69.0,56.0,83.0,78.0,61.0,46.0
bics,bics_l1,Industrials,DST,78.0,65.0,45.0,53.0,59.0,41.0,57.0,83.0,80.0,78.0,59.0,82.0
bics,bics_l1,Industrials,DTD,59.0,97.0,69.0,72.0,61.0,57.0,32.0,57.0,52.0,93.0,89.0,36.0
bics,bics_l1,Industrials,DVP,100.0,100.0,100.0,,,,,,,,,
bics,bics_l1,Industrials,DZM,28.0,28.0,24.0,29.0,30.0,39.0,33.0,69.0,83.0,44.0,27.0,
bics,bics_l1,Industrials,E12,,,,,,,,,30.0,49.0,46.0,
bics,bics_l1,Industrials,EID,54.0,96.0,73.0,58.0,54.0,100.0,91.0,59.0,57.0,99.0,93.0,91.0
bics,bics_l1,Industrials,EMC,53.0,47.0,42.0,50.0,38.0,61.0,33.0,53.0,48.0,55.0,48.0,47.0
bics,bics_l1,Industrials,FCN,51.0,45.0,56.0,63.0,55.0,48.0,45.0,49.0,45.0,50.0,44.0,42.0
bics,bics_l1,Industrials,GEX,61.0,48.0,60.0,48.0,51.0,41.0,40.0,46.0,49.0,56.0,47.0,44.0
bics,bics_l1,Industrials,GIC,,,,,,,,,92.0,99.0,88.0,90.0
bics,bics_l1,Industrials,GLT,93.0,81.0,99.0,88.0,94.0,88.0,79.0,100.0,98.0,91.0,88.0,90.0
bics,bics_l1,Industrials,GMA,,,,,,,,,,,,81.0
bics,bics_l1,Industrials,GMD,78.0,61.0,55.0,49.0,60.0,61.0,64.0,34.0,55.0,57.0,48.0,42.0
bics,bics_l1,Industrials,GSP,,,93.0,80.0,96.0,90.0,73.0,74.0,83.0,85.0,80.0,78.0
bics,bics_l1,Industrials,GTS,48.0,68.0,74.0,70.0,60.0,,,,,,,
bics,bics_l1,Industrials,GVR,,,49.0,73.0,56.0,62.0,70.0,75.0,62.0,67.0,67.0,79.0
bics,bics_l1,Industrials,HAH,76.0,94.0,86.0,85.0,84.0,76.0,78.0,73.0,83.0,83.0,63.0,78.0
bics,bics_l1,Industrials,HAN,,,38.0,49.0,41.0,41.0,47.0,,38.0,48.0,,
bics,bics_l1,Industrials,HAS,79.0,64.0,82.0,81.0,90.0,,61.0,85.0,91.0,66.0,71.0,88.0
bics,bics_l1,Industrials,HBC,55.0,54.0,55.0,48.0,55.0,43.0,45.0,49.0,43.0,51.0,42.0,40.0
bics,bics_l1,Industrials,HBE,73.0,61.0,97.0,89.0,91.0,63.0,100.0,90.0,72.0,67.0,97.0,94.0
bics,bics_l1,Industrials,HC1,,,,,,,48.0,,,,,
bics,bics_l1,Industrials,HC3,94.0,98.0,93.0,99.0,100.0,99.0,100.0,96.0,82.0,93.0,81.0,89.0
bics,bics_l1,Industrials,HCT,,94.0,,,,,,,,,,
bics,bics_l1,Industrials,HDO,43.0,21.0,12.0,16.0,,35.0,,55.0,,,,
bics,bics_l1,Industrials,HEM,73.0,65.0,80.0,95.0,63.0,70.0,68.0,58.0,78.0,74.0,50.0,69.0
bics,bics_l1,Industrials,HHG,57.0,47.0,40.0,46.0,53.0,42.0,50.0,38.0,45.0,30.0,22.0,30.0
bics,bics_l1,Industrials,HHV,,,,,,,,16.0,19.0,42.0,35.0,38.0
bics,bics_l1,Industrials,HIG,75.0,54.0,81.0,76.0,,,75.0,,,,,58.0
bics,bics_l1,Industrials,HLD,53.0,73.0,50.0,93.0,58.0,65.0,94.0,88.0,87.0,76.0,88.0,100.0
bics,bics_l1,Industrials,HMH,,97.0,85.0,100.0,,100.0,,,,,,
bics,bics_l1,Industrials,HRC,43.0,37.0,39.0,42.0,43.0,33.0,66.0,49.0,50.0,50.0,34.0,35.0
bics,bics_l1,Industrials,HRT,58.0,57.0,50.0,66.0,66.0,61.0,44.0,53.0,57.0,59.0,49.0,41.0
bics,bics_l1,Industrials,HTE,51.0,67.0,68.0,85.0,53.0,,54.0,91.0,56.0,71.0,41.0,57.0
bics,bics_l1,Industrials,HTI,68.0,64.0,59.0,78.0,77.0,66.0,79.0,69.0,80.0,79.0,74.0,77.0
bics,bics_l1,Industrials,HTN,47.0,70.0,54.0,67.0,52.0,58.0,54.0,61.0,66.0,54.0,74.0,51.0
bics,bics_l1,Industrials,HTU,73.0,60.0,80.0,64.0,66.0,68.0,75.0,70.0,81.0,72.0,73.0,78.0
bics,bics_l1,Industrials,HU3,29.0,40.0,44.0,78.0,43.0,49.0,58.0,50.0,40.0,59.0,52.0,58.0
bics,bics_l1,Industrials,HUB,83.0,88.0,79.0,73.0,84.0,76.0,67.0,68.0,74.0,87.0,74.0,70.0
bics,bics_l1,Industrials,HUT,44.0,47.0,38.0,25.0,27.0,33.0,32.0,32.0,30.0,31.0,15.0,15.0
bics,bics_l1,Industrials,HVH,,,,,,,,,,95.0,79.0,48.0
bics,bics_l1,Industrials,HVN,62.0,45.0,47.0,41.0,63.0,41.0,57.0,41.0,43.0,23.0,27.0,19.0
bics,bics_l1,Industrials,ICG,12.0,39.0,,,,,,,,,,
bics,bics_l1,Industrials,ICT,41.0,60.0,62.0,,62.0,61.0,53.0,79.0,53.0,72.0,55.0,54.0
bics,bics_l1,Industrials,IHK,66.0,64.0,67.0,,78.0,86.0,86.0,73.0,,,,
bics,bics_l1,Industrials,ILS,,,28.0,44.0,21.0,21.0,23.0,41.0,37.0,57.0,35.0,52.0
bics,bics_l1,Industrials,INC,72.0,65.0,67.0,91.0,65.0,75.0,73.0,81.0,81.0,,,
bics,bics_l1,Industrials,INN,80.0,89.0,92.0,99.0,82.0,93.0,89.0,73.0,87.0,80.0,82.0,67.0
bics,bics_l1,Industrials,IST,89.0,64.0,77.0,77.0,79.0,48.0,65.0,,,,,
bics,bics_l1,Industrials,ITD,87.0,93.0,98.0,94.0,90.0,76.0,62.0,72.0,76.0,66.0,58.0,75.0
bics,bics_l1,Industrials,ITQ,52.0,56.0,55.0,48.0,49.0,47.0,54.0,56.0,58.0,57.0,50.0,66.0
bics,bics_l1,Industrials,KBC,76.0,73.0,74.0,79.0,73.0,87.0,72.0,85.0,65.0,65.0,53.0,63.0
bics,bics_l1,Industrials,KIP,,80.0,50.0,,,,,,,,,
bics,bics_l1,Industrials,KKC,100.0,77.0,86.0,59.0,79.0,60.0,77.0,78.0,72.0,68.0,87.0,100.0
bics,bics_l1,Industrials,KTC,71.0,64.0,56.0,47.0,61.0,67.0,59.0,64.0,64.0,74.0,58.0,48.0
bics,bics_l1,Industrials,KTL,26.0,66.0,30.0,24.0,24.0,59.0,32.0,21.0,26.0,64.0,32.0,50.0
bics,bics_l1,Industrials,KTT,68.0,57.0,60.0,,,,,,,,,67.0
bics,bics_l1,Industrials,L10,50.0,53.0,49.0,38.0,59.0,44.0,64.0,62.0,52.0,62.0,59.0,50.0
bics,bics_l1,Industrials,L18,47.0,39.0,43.0,27.0,39.0,29.0,39.0,42.0,39.0,46.0,38.0,44.0
bics,bics_l1,Industrials,L35,40.0,40.0,33.0,40.0,35.0,28.0,43.0,34.0,28.0,32.0,32.0,40.0
bics,bics_l1,Industrials,L43,34.0,32.0,27.0,21.0,32.0,30.0,31.0,23.0,31.0,58.0,73.0,34.0
bics,bics_l1,Industrials,L44,16.0,17.0,,,,,,,,,,
bics,bics_l1,Industrials,L61,47.0,43.0,44.0,47.0,45.0,36.0,45.0,40.0,55.0,50.0,47.0,42.0
bics,bics_l1,Industrials,L62,39.0,41.0,38.0,38.0,40.0,39.0,43.0,39.0,48.0,50.0,31.0,42.0
bics,bics_l1,Industrials,LCD,48.0,41.0,41.0,48.0,38.0,48.0,34.0,34.0,69.0,53.0,33.0,52.0
